"","activity_name","subject_id","feature","mean_signal_value"
"3864","SITTING",23,"fBodyGyro.std...Y",-0.943733421029412
"3865","SITTING",23,"fBodyGyro.std...Z",-0.961914054264706
"3866","SITTING",23,"fBodyAccMag.std..",-0.927090118382353
"3867","SITTING",23,"fBodyBodyAccJerkMag.std..",-0.972117016617647
"3868","SITTING",23,"fBodyBodyGyroMag.std..",-0.938680776617647
"3869","SITTING",23,"fBodyBodyGyroJerkMag.std..",-0.978499038088235
"3870","SITTING",24,"tBodyAcc.mean...X",0.273475690147059
"3871","SITTING",24,"tBodyAcc.mean...Y",-0.0131255097938235
"3872","SITTING",24,"tBodyAcc.mean...Z",-0.103041061426471
"3873","SITTING",24,"tGravityAcc.mean...X",0.919637604411765
"3874","SITTING",24,"tGravityAcc.mean...Y",0.182254651955882
"3875","SITTING",24,"tGravityAcc.mean...Z",0.109559621020588
"3876","SITTING",24,"tBodyAccJerk.mean...X",0.0763318528529412
"3877","SITTING",24,"tBodyAccJerk.mean...Y",0.00476702575745588
"3878","SITTING",24,"tBodyAccJerk.mean...Z",-0.00113300171426471
"3879","SITTING",24,"tBodyGyro.mean...X",-0.0356229619955882
"3880","SITTING",24,"tBodyGyro.mean...Y",-0.0750132697044118
"3881","SITTING",24,"tBodyGyro.mean...Z",0.0800440230882353
"3882","SITTING",24,"tBodyGyroJerk.mean...X",-0.0951782658382353
"3883","SITTING",24,"tBodyGyroJerk.mean...Y",-0.040616936
"3884","SITTING",24,"tBodyGyroJerk.mean...Z",-0.051596655125
"3885","SITTING",24,"tBodyAccMag.mean..",-0.968979156470588
"3886","SITTING",24,"tGravityAccMag.mean..",-0.968979156470588
"3887","SITTING",24,"tBodyAccJerkMag.mean..",-0.985555822352941
"3888","SITTING",24,"tBodyGyroMag.mean..",-0.964633252352941
"3889","SITTING",24,"tBodyGyroJerkMag.mean..",-0.991306424705882
"3890","SITTING",24,"fBodyAcc.mean...X",-0.989529506764706
"3891","SITTING",24,"fBodyAcc.mean...Y",-0.962773200147059
"3892","SITTING",24,"fBodyAcc.mean...Z",-0.966991781176471
"3893","SITTING",24,"fBodyAccJerk.mean...X",-0.988857403235294
"3894","SITTING",24,"fBodyAccJerk.mean...Y",-0.979228238382353
"3895","SITTING",24,"fBodyAccJerk.mean...Z",-0.981971300147059
"3896","SITTING",24,"fBodyGyro.mean...X",-0.985676523823529
"3897","SITTING",24,"fBodyGyro.mean...Y",-0.981200181176471
"3898","SITTING",24,"fBodyGyro.mean...Z",-0.974686891029412
"3899","SITTING",24,"fBodyAccMag.mean..",-0.968905031470588
"3900","SITTING",24,"fBodyBodyAccJerkMag.mean..",-0.984469962941177
"3901","SITTING",24,"fBodyBodyGyroMag.mean..",-0.977973720735294
"3902","SITTING",24,"fBodyBodyGyroJerkMag.mean..",-0.990854751176471
"3903","SITTING",24,"angle.tBodyAccMean.gravity.",0.0205587512469118
"3904","SITTING",24,"angle.tBodyAccJerkMean..gravityMean.",-0.00503036659779412
"3905","SITTING",24,"angle.tBodyGyroMean.gravityMean.",-0.00106301174852941
"3906","SITTING",24,"angle.tBodyGyroJerkMean.gravityMean.",-0.0370440296588235
"3907","SITTING",24,"angle.X.gravityMean.",-0.765209814558824
"3908","SITTING",24,"angle.Y.gravityMean.",-0.0426557026279412
"3909","SITTING",24,"angle.Z.gravityMean.",-0.0558413695220588
"3910","SITTING",24,"tBodyAcc.std...X",-0.990593766617647
"3911","SITTING",24,"tBodyAcc.std...Y",-0.956255962058824
"3912","SITTING",24,"tBodyAcc.std...Z",-0.957056111470588
"3913","SITTING",24,"tGravityAcc.std...X",-0.989660149852941
"3914","SITTING",24,"tGravityAcc.std...Y",-0.971692544705882
"3915","SITTING",24,"tGravityAcc.std...Z",-0.963406795735294
"3916","SITTING",24,"tBodyAccJerk.std...X",-0.988564382205882
"3917","SITTING",24,"tBodyAccJerk.std...Y",-0.979573678088235
"3918","SITTING",24,"tBodyAccJerk.std...Z",-0.984662946764706
"3919","SITTING",24,"tBodyGyro.std...X",-0.988111648676471
"3920","SITTING",24,"tBodyGyro.std...Y",-0.977954005147059
"3921","SITTING",24,"tBodyGyro.std...Z",-0.971277654117647
"3922","SITTING",24,"tBodyGyroJerk.std...X",-0.991442007794118
"3923","SITTING",24,"tBodyGyroJerk.std...Y",-0.989780810588235
"3924","SITTING",24,"tBodyGyroJerk.std...Z",-0.989850160294118
"3925","SITTING",24,"tBodyAccMag.std..",-0.963779683235294
"3926","SITTING",24,"tGravityAccMag.std..",-0.963779683235294
"3927","SITTING",24,"tBodyAccJerkMag.std..",-0.985418456176471
"3928","SITTING",24,"tBodyGyroMag.std..",-0.969257162647059
"3929","SITTING",24,"tBodyGyroJerkMag.std..",-0.990724530735294
"3930","SITTING",24,"fBodyAcc.std...X",-0.991100005441176
"3931","SITTING",24,"fBodyAcc.std...Y",-0.954998005147059
"3932","SITTING",24,"fBodyAcc.std...Z",-0.954402697794118
"3933","SITTING",24,"fBodyAccJerk.std...X",-0.9892888075
"3934","SITTING",24,"fBodyAccJerk.std...Y",-0.981550132794118
"3935","SITTING",24,"fBodyAccJerk.std...Z",-0.986008449264706
"3936","SITTING",24,"fBodyGyro.std...X",-0.988891551764706
"3937","SITTING",24,"fBodyGyro.std...Y",-0.976252427794118
"3938","SITTING",24,"fBodyGyro.std...Z",-0.972851787647059
"3939","SITTING",24,"fBodyAccMag.std..",-0.965852262058824
"3940","SITTING",24,"fBodyBodyAccJerkMag.std..",-0.98561372
"3941","SITTING",24,"fBodyBodyGyroMag.std..",-0.969105899117647
"3942","SITTING",24,"fBodyBodyGyroJerkMag.std..",-0.990933058235294
"3943","SITTING",25,"tBodyAcc.mean...X",0.278541482461538
"3944","SITTING",25,"tBodyAcc.mean...Y",-0.0147696808030769
"3945","SITTING",25,"tBodyAcc.mean...Z",-0.109160440476923
"3946","SITTING",25,"tGravityAcc.mean...X",0.865686078153846
"3947","SITTING",25,"tGravityAcc.mean...Y",0.208287142261538
"3948","SITTING",25,"tGravityAcc.mean...Z",0.167140956385077
"3949","SITTING",25,"tBodyAccJerk.mean...X",0.0752087009912308
"3950","SITTING",25,"tBodyAccJerk.mean...Y",0.00485415893230769
"3951","SITTING",25,"tBodyAccJerk.mean...Z",0.00210760835861538
"3952","SITTING",25,"tBodyGyro.mean...X",-0.0352052091230769
"3953","SITTING",25,"tBodyGyro.mean...Y",-0.0748002714615385
"3954","SITTING",25,"tBodyGyro.mean...Z",0.0852783892769231
"3955","SITTING",25,"tBodyGyroJerk.mean...X",-0.0954801379692308
"3956","SITTING",25,"tBodyGyroJerk.mean...Y",-0.0391651423907692
"3957","SITTING",25,"tBodyGyroJerk.mean...Z",-0.0495595643230769
"3958","SITTING",25,"tBodyAccMag.mean..",-0.970409337076923
"3959","SITTING",25,"tGravityAccMag.mean..",-0.970409337076923
"3960","SITTING",25,"tBodyAccJerkMag.mean..",-0.989545142461538
"3961","SITTING",25,"tBodyGyroMag.mean..",-0.966568718615385
"3962","SITTING",25,"tBodyGyroJerkMag.mean..",-0.99286465
"3963","SITTING",25,"fBodyAcc.mean...X",-0.991405498153846
"3964","SITTING",25,"fBodyAcc.mean...Y",-0.959117259384615
"3965","SITTING",25,"fBodyAcc.mean...Z",-0.974776131230769
"3966","SITTING",25,"fBodyAccJerk.mean...X",-0.992478846153846
"3967","SITTING",25,"fBodyAccJerk.mean...Y",-0.982957002923077
"3968","SITTING",25,"fBodyAccJerk.mean...Z",-0.986326396461538
"3969","SITTING",25,"fBodyGyro.mean...X",-0.988002552461538
"3970","SITTING",25,"fBodyGyro.mean...Y",-0.983827801076923
"3971","SITTING",25,"fBodyGyro.mean...Z",-0.975805890153846
"3972","SITTING",25,"fBodyAccMag.mean..",-0.967017992615385
"3973","SITTING",25,"fBodyBodyAccJerkMag.mean..",-0.987941825538462
"3974","SITTING",25,"fBodyBodyGyroMag.mean..",-0.979350913692308
"3975","SITTING",25,"fBodyBodyGyroJerkMag.mean..",-0.991781701692308
"3976","SITTING",25,"angle.tBodyAccMean.gravity.",0.00795462410923077
"3977","SITTING",25,"angle.tBodyAccJerkMean..gravityMean.",-0.00733065523846154
"3978","SITTING",25,"angle.tBodyGyroMean.gravityMean.",0.0426911872830769
"3979","SITTING",25,"angle.tBodyGyroJerkMean.gravityMean.",-0.0504620113735385
"3980","SITTING",25,"angle.X.gravityMean.",-0.701692020615385
"3981","SITTING",25,"angle.Y.gravityMean.",-0.0645664581230769
"3982","SITTING",25,"angle.Z.gravityMean.",-0.0984975363846154
"3983","SITTING",25,"tBodyAcc.std...X",-0.991892828615385
"3984","SITTING",25,"tBodyAcc.std...Y",-0.947457617061538
"3985","SITTING",25,"tBodyAcc.std...Z",-0.965139552153846
"3986","SITTING",25,"tGravityAcc.std...X",-0.988879980615385
"3987","SITTING",25,"tGravityAcc.std...Y",-0.963415016923077
"3988","SITTING",25,"tGravityAcc.std...Z",-0.969459982461538
"3989","SITTING",25,"tBodyAccJerk.std...X",-0.992278621692308
"3990","SITTING",25,"tBodyAccJerk.std...Y",-0.982870991692308
"3991","SITTING",25,"tBodyAccJerk.std...Z",-0.988433153384615
"3992","SITTING",25,"tBodyGyro.std...X",-0.989907584153846
"3993","SITTING",25,"tBodyGyro.std...Y",-0.981193501846154
"3994","SITTING",25,"tBodyGyro.std...Z",-0.972637558615385
"3995","SITTING",25,"tBodyGyroJerk.std...X",-0.992304653846154
"3996","SITTING",25,"tBodyGyroJerk.std...Y",-0.991315767692308
"3997","SITTING",25,"tBodyGyroJerk.std...Z",-0.991491387846154
"3998","SITTING",25,"tBodyAccMag.std..",-0.960003414461538
"3999","SITTING",25,"tGravityAccMag.std..",-0.960003414461538
"4000","SITTING",25,"tBodyAccJerkMag.std..",-0.988311804923077
"4001","SITTING",25,"tBodyGyroMag.std..",-0.970639125692308
"4002","SITTING",25,"tBodyGyroJerkMag.std..",-0.991766403076923
"4003","SITTING",25,"fBodyAcc.std...X",-0.992124279384615
"4004","SITTING",25,"fBodyAcc.std...Y",-0.944842993230769
"4005","SITTING",25,"fBodyAcc.std...Z",-0.962090614615385
"4006","SITTING",25,"fBodyAccJerk.std...X",-0.992750109846154
"4007","SITTING",25,"fBodyAccJerk.std...Y",-0.984068025384615
"4008","SITTING",25,"fBodyAccJerk.std...Z",-0.989156105538462
"4009","SITTING",25,"fBodyGyro.std...X",-0.990550003076923
"4010","SITTING",25,"fBodyGyro.std...Y",-0.979828883230769
"4011","SITTING",25,"fBodyGyro.std...Z",-0.974172870615385
"4012","SITTING",25,"fBodyAccMag.std..",-0.961997268307692
"4013","SITTING",25,"fBodyBodyAccJerkMag.std..",-0.987618801076923
"4014","SITTING",25,"fBodyBodyGyroMag.std..",-0.970321897230769
"4015","SITTING",25,"fBodyBodyGyroJerkMag.std..",-0.992019559538462
"4016","SITTING",26,"tBodyAcc.mean...X",0.258243530166667
"4017","SITTING",26,"tBodyAcc.mean...Y",-0.00713364541358974
"4018","SITTING",26,"tBodyAcc.mean...Z",-0.0974448692333333
"4019","SITTING",26,"tGravityAcc.mean...X",0.782955611794872
"4020","SITTING",26,"tGravityAcc.mean...Y",0.223105562025641
"4021","SITTING",26,"tGravityAcc.mean...Z",0.314387627435897
"4022","SITTING",26,"tBodyAccJerk.mean...X",0.0764443226333333
"4023","SITTING",26,"tBodyAccJerk.mean...Y",0.00692238958961538
"4024","SITTING",26,"tBodyAccJerk.mean...Z",-0.00780237981320513
"4025","SITTING",26,"tBodyGyro.mean...X",-0.0370217449628205
"4026","SITTING",26,"tBodyGyro.mean...Y",-0.0840648503320513
"4027","SITTING",26,"tBodyGyro.mean...Z",0.0711109471666667
"4028","SITTING",26,"tBodyGyroJerk.mean...X",-0.095984817
"4029","SITTING",26,"tBodyGyroJerk.mean...Y",-0.0403070205666667
"4030","SITTING",26,"tBodyGyroJerk.mean...Z",-0.0487627204433077
"4031","SITTING",26,"tBodyAccMag.mean..",-0.953079994102564
"4032","SITTING",26,"tGravityAccMag.mean..",-0.953079994102564
"4033","SITTING",26,"tBodyAccJerkMag.mean..",-0.990898435769231
"4034","SITTING",26,"tBodyGyroMag.mean..",-0.954052945897436
"4035","SITTING",26,"tBodyGyroJerkMag.mean..",-0.994466446282051
"4036","SITTING",26,"fBodyAcc.mean...X",-0.982579546025641
"4037","SITTING",26,"fBodyAcc.mean...Y",-0.954299410641026
"4038","SITTING",26,"fBodyAcc.mean...Z",-0.967519149358974
"4039","SITTING",26,"fBodyAccJerk.mean...X",-0.992025427435897
"4040","SITTING",26,"fBodyAccJerk.mean...Y",-0.985862886410256
"4041","SITTING",26,"fBodyAccJerk.mean...Z",-0.987989982948718
"4042","SITTING",26,"fBodyGyro.mean...X",-0.990144882307692
"4043","SITTING",26,"fBodyGyro.mean...Y",-0.981740793333333
"4044","SITTING",26,"fBodyGyro.mean...Z",-0.970423693717949
"4045","SITTING",26,"fBodyAccMag.mean..",-0.952411043717949
"4046","SITTING",26,"fBodyBodyAccJerkMag.mean..",-0.989481942820513
"4047","SITTING",26,"fBodyBodyGyroMag.mean..",-0.97646387
"4048","SITTING",26,"fBodyBodyGyroJerkMag.mean..",-0.993985447564103
"4049","SITTING",26,"angle.tBodyAccMean.gravity.",-0.00026885276025641
"4050","SITTING",26,"angle.tBodyAccJerkMean..gravityMean.",0.0334113465417949
"4051","SITTING",26,"angle.tBodyGyroMean.gravityMean.",-0.00143055610282051
"4052","SITTING",26,"angle.tBodyGyroJerkMean.gravityMean.",-0.0506427197858974
"4053","SITTING",26,"angle.X.gravityMean.",-0.564801133448718
"4054","SITTING",26,"angle.Y.gravityMean.",-0.0779302425448718
"4055","SITTING",26,"angle.Z.gravityMean.",-0.207419646512821
"4056","SITTING",26,"tBodyAcc.std...X",-0.979768987948718
"4057","SITTING",26,"tBodyAcc.std...Y",-0.94079896551282
"4058","SITTING",26,"tBodyAcc.std...Z",-0.950004414102564
"4059","SITTING",26,"tGravityAcc.std...X",-0.965082925641026
"4060","SITTING",26,"tGravityAcc.std...Y",-0.949286700807692
"4061","SITTING",26,"tGravityAcc.std...Z",-0.944580863846154
"4062","SITTING",26,"tBodyAccJerk.std...X",-0.99225839525641
"4063","SITTING",26,"tBodyAccJerk.std...Y",-0.986215215641026
"4064","SITTING",26,"tBodyAccJerk.std...Z",-0.99000871051282
"4065","SITTING",26,"tBodyGyro.std...X",-0.991027700512821
"4066","SITTING",26,"tBodyGyro.std...Y",-0.973444813846154
"4067","SITTING",26,"tBodyGyro.std...Z",-0.966441338076923
"4068","SITTING",26,"tBodyGyroJerk.std...X",-0.995882512051282
"4069","SITTING",26,"tBodyGyroJerk.std...Y",-0.993139833846154
"4070","SITTING",26,"tBodyGyroJerk.std...Z",-0.991929788974359
"4071","SITTING",26,"tBodyAccMag.std..",-0.933602783410256
"4072","SITTING",26,"tGravityAccMag.std..",-0.933602783410256
"4073","SITTING",26,"tBodyAccJerkMag.std..",-0.989986111666667
"4074","SITTING",26,"tBodyGyroMag.std..",-0.964742022307692
"4075","SITTING",26,"tBodyGyroJerkMag.std..",-0.994033207051282
"4076","SITTING",26,"fBodyAcc.std...X",-0.978755176794872
"4077","SITTING",26,"fBodyAcc.std...Y",-0.937783538974359
"4078","SITTING",26,"fBodyAcc.std...Z",-0.94478134025641
"4079","SITTING",26,"fBodyAccJerk.std...X",-0.99329986051282
"4080","SITTING",26,"fBodyAccJerk.std...Y",-0.987754588717949
"4081","SITTING",26,"fBodyAccJerk.std...Z",-0.990693114358974
"4082","SITTING",26,"fBodyGyro.std...X",-0.991318436410256
"4083","SITTING",26,"fBodyGyro.std...Y",-0.969488188974359
"4084","SITTING",26,"fBodyGyro.std...Z",-0.968266666923077
"4085","SITTING",26,"fBodyAccMag.std..",-0.934587699141026
"4086","SITTING",26,"fBodyBodyAccJerkMag.std..",-0.989521272820513
"4087","SITTING",26,"fBodyBodyGyroMag.std..",-0.963650652307692
"4088","SITTING",26,"fBodyBodyGyroJerkMag.std..",-0.99420976974359
"4089","SITTING",27,"tBodyAcc.mean...X",0.273941302571429
"4090","SITTING",27,"tBodyAcc.mean...Y",-0.0155269799285714
"4091","SITTING",27,"tBodyAcc.mean...Z",-0.105521912588571
"4092","SITTING",27,"tGravityAcc.mean...X",0.839464714
"4093","SITTING",27,"tGravityAcc.mean...Y",0.212947021371429
"4094","SITTING",27,"tGravityAcc.mean...Z",0.276417431042857
"4095","SITTING",27,"tBodyAccJerk.mean...X",0.0779038963571429
"4096","SITTING",27,"tBodyAccJerk.mean...Y",0.004670724222
"4097","SITTING",27,"tBodyAccJerk.mean...Z",-0.00611285425957143
"4098","SITTING",27,"tBodyGyro.mean...X",-0.0371830822285714
"4099","SITTING",27,"tBodyGyro.mean...Y",-0.0797345645214286
"4100","SITTING",27,"tBodyGyro.mean...Z",0.0833752812157143
"4101","SITTING",27,"tBodyGyroJerk.mean...X",-0.0951635808
"4102","SITTING",27,"tBodyGyroJerk.mean...Y",-0.0396410809285714
"4103","SITTING",27,"tBodyGyroJerk.mean...Z",-0.0503883556285714
"4104","SITTING",27,"tBodyAccMag.mean..",-0.979481668857143
"4105","SITTING",27,"tGravityAccMag.mean..",-0.979481668857143
"4106","SITTING",27,"tBodyAccJerkMag.mean..",-0.989467178285714
"4107","SITTING",27,"tBodyGyroMag.mean..",-0.963565474
"4108","SITTING",27,"tBodyGyroJerkMag.mean..",-0.994034710714286
"4109","SITTING",27,"fBodyAcc.mean...X",-0.988682108428571
"4110","SITTING",27,"fBodyAcc.mean...Y",-0.974057855571429
"4111","SITTING",27,"fBodyAcc.mean...Z",-0.974665817
"4112","SITTING",27,"fBodyAccJerk.mean...X",-0.990839607428571
"4113","SITTING",27,"fBodyAccJerk.mean...Y",-0.985238583714286
"4114","SITTING",27,"fBodyAccJerk.mean...Z",-0.987087721142857
"4115","SITTING",27,"fBodyGyro.mean...X",-0.987207904714286
"4116","SITTING",27,"fBodyGyro.mean...Y",-0.984141119142857
"4117","SITTING",27,"fBodyGyro.mean...Z",-0.976848134285714
"4118","SITTING",27,"fBodyAccMag.mean..",-0.974766466714286
"4119","SITTING",27,"fBodyBodyAccJerkMag.mean..",-0.988773269428571
"4120","SITTING",27,"fBodyBodyGyroMag.mean..",-0.979482820857143
"4121","SITTING",27,"fBodyBodyGyroJerkMag.mean..",-0.992390264285714
"4122","SITTING",27,"angle.tBodyAccMean.gravity.",-0.000321402391857144
"4123","SITTING",27,"angle.tBodyAccJerkMean..gravityMean.",0.0256382561075714
"4124","SITTING",27,"angle.tBodyGyroMean.gravityMean.",0.02180281181
"4125","SITTING",27,"angle.tBodyGyroJerkMean.gravityMean.",-0.0520481359642857
"4126","SITTING",27,"angle.X.gravityMean.",-0.630309218285714
"4127","SITTING",27,"angle.Y.gravityMean.",-0.0662284828
"4128","SITTING",27,"angle.Z.gravityMean.",-0.178206664085714
"4129","SITTING",27,"tBodyAcc.std...X",-0.988580107714286
"4130","SITTING",27,"tBodyAcc.std...Y",-0.971579125714286
"4131","SITTING",27,"tBodyAcc.std...Z",-0.965858735142857
"4132","SITTING",27,"tGravityAcc.std...X",-0.982445738
"4133","SITTING",27,"tGravityAcc.std...Y",-0.982553336571429
"4134","SITTING",27,"tGravityAcc.std...Z",-0.967268066
"4135","SITTING",27,"tBodyAccJerk.std...X",-0.990658097857143
"4136","SITTING",27,"tBodyAccJerk.std...Y",-0.985097470714286
"4137","SITTING",27,"tBodyAccJerk.std...Z",-0.988904001571429
"4138","SITTING",27,"tBodyGyro.std...X",-0.988492425142857
"4139","SITTING",27,"tBodyGyro.std...Y",-0.982067465142857
"4140","SITTING",27,"tBodyGyro.std...Z",-0.975713310142857
"4141","SITTING",27,"tBodyGyroJerk.std...X",-0.993640318285714
"4142","SITTING",27,"tBodyGyroJerk.std...Y",-0.992226442142857
"4143","SITTING",27,"tBodyGyroJerk.std...Z",-0.991766787571429
"4144","SITTING",27,"tBodyAccMag.std..",-0.969526674714286
"4145","SITTING",27,"tGravityAccMag.std..",-0.969526674714286
"4146","SITTING",27,"tBodyAccJerkMag.std..",-0.989200539571429
"4147","SITTING",27,"tBodyGyroMag.std..",-0.970782132714286
"4148","SITTING",27,"tBodyGyroJerkMag.std..",-0.992112829571429
"4149","SITTING",27,"fBodyAcc.std...X",-0.988659196428571
"4150","SITTING",27,"fBodyAcc.std...Y",-0.971266062714286
"4151","SITTING",27,"fBodyAcc.std...Z",-0.963220672571429
"4152","SITTING",27,"fBodyAccJerk.std...X",-0.991292270714286
"4153","SITTING",27,"fBodyAccJerk.std...Y",-0.986083114
"4154","SITTING",27,"fBodyAccJerk.std...Z",-0.989282516857143
"4155","SITTING",27,"fBodyGyro.std...X",-0.988984618428571
"4156","SITTING",27,"fBodyGyro.std...Y",-0.981037690285714
"4157","SITTING",27,"fBodyGyro.std...Z",-0.977595519142857
"4158","SITTING",27,"fBodyAccMag.std..",-0.970885296857143
"4159","SITTING",27,"fBodyBodyAccJerkMag.std..",-0.988531651142857
"4160","SITTING",27,"fBodyBodyGyroMag.std..",-0.970528266285714
"4161","SITTING",27,"fBodyBodyGyroJerkMag.std..",-0.991967776285714
"4162","SITTING",28,"tBodyAcc.mean...X",0.276977629444444
"4163","SITTING",28,"tBodyAcc.mean...Y",-0.0185404441258333
"4164","SITTING",28,"tBodyAcc.mean...Z",-0.111517939555556
"4165","SITTING",28,"tGravityAcc.mean...X",0.907331309166667
"4166","SITTING",28,"tGravityAcc.mean...Y",-0.112596728361111
"4167","SITTING",28,"tGravityAcc.mean...Z",0.135402566816667
"4168","SITTING",28,"tBodyAccJerk.mean...X",0.0768671621527778
"4169","SITTING",28,"tBodyAccJerk.mean...Y",0.0148338232684722
"4170","SITTING",28,"tBodyAccJerk.mean...Z",0.000257854017638888
"4171","SITTING",28,"tBodyGyro.mean...X",-0.0339018030166667
"4172","SITTING",28,"tBodyGyro.mean...Y",-0.0673943850555556
"4173","SITTING",28,"tBodyGyro.mean...Z",0.087025401375
"4174","SITTING",28,"tBodyGyroJerk.mean...X",-0.0953935055833333
"4175","SITTING",28,"tBodyGyroJerk.mean...Y",-0.0408007786402778
"4176","SITTING",28,"tBodyGyroJerk.mean...Z",-0.0579015362166667
"4177","SITTING",28,"tBodyAccMag.mean..",-0.955789708611111
"4178","SITTING",28,"tGravityAccMag.mean..",-0.955789708611111
"4179","SITTING",28,"tBodyAccJerkMag.mean..",-0.973274366805556
"4180","SITTING",28,"tBodyGyroMag.mean..",-0.955175567083333
"4181","SITTING",28,"tBodyGyroJerkMag.mean..",-0.981213159305556
"4182","SITTING",28,"fBodyAcc.mean...X",-0.979820142638889
"4183","SITTING",28,"fBodyAcc.mean...Y",-0.946351650416667
"4184","SITTING",28,"fBodyAcc.mean...Z",-0.952226786666667
"4185","SITTING",28,"fBodyAccJerk.mean...X",-0.976891804583333
"4186","SITTING",28,"fBodyAccJerk.mean...Y",-0.963054247083333
"4187","SITTING",28,"fBodyAccJerk.mean...Z",-0.972939551944444
"4188","SITTING",28,"fBodyGyro.mean...X",-0.973724326388889
"4189","SITTING",28,"fBodyGyro.mean...Y",-0.963117633611111
"4190","SITTING",28,"fBodyGyro.mean...Z",-0.954180279027778
"4191","SITTING",28,"fBodyAccMag.mean..",-0.953928124027778
"4192","SITTING",28,"fBodyBodyAccJerkMag.mean..",-0.969178686666667
"4193","SITTING",28,"fBodyBodyGyroMag.mean..",-0.960297525
"4194","SITTING",28,"fBodyBodyGyroJerkMag.mean..",-0.979465868888889
"4195","SITTING",28,"angle.tBodyAccMean.gravity.",0.0123677880686111
"4196","SITTING",28,"angle.tBodyAccJerkMean..gravityMean.",0.00766235295972222
"4197","SITTING",28,"angle.tBodyGyroMean.gravityMean.",-0.00447454344166667
"4198","SITTING",28,"angle.tBodyGyroJerkMean.gravityMean.",-0.0153563357611111
"4199","SITTING",28,"angle.X.gravityMean.",-0.689362179583333
"4200","SITTING",28,"angle.Y.gravityMean.",0.160675070619306
"4201","SITTING",28,"angle.Z.gravityMean.",-0.0763153267916667
"4202","SITTING",28,"tBodyAcc.std...X",-0.983272806805556
"4203","SITTING",28,"tBodyAcc.std...Y",-0.939905244861111
"4204","SITTING",28,"tBodyAcc.std...Z",-0.936667245694444
"4205","SITTING",28,"tGravityAcc.std...X",-0.989132499583333
"4206","SITTING",28,"tGravityAcc.std...Y",-0.971766352361111
"4207","SITTING",28,"tGravityAcc.std...Z",-0.956087679583333
"4208","SITTING",28,"tBodyAccJerk.std...X",-0.976286679444444
"4209","SITTING",28,"tBodyAccJerk.std...Y",-0.962219452777778
"4210","SITTING",28,"tBodyAccJerk.std...Z",-0.976327426666667
"4211","SITTING",28,"tBodyGyro.std...X",-0.979671983472222
"4212","SITTING",28,"tBodyGyro.std...Y",-0.956316505972222
"4213","SITTING",28,"tBodyGyro.std...Z",-0.9566328025
"4214","SITTING",28,"tBodyGyroJerk.std...X",-0.982155662638889
"4215","SITTING",28,"tBodyGyroJerk.std...Y",-0.980713868611111
"4216","SITTING",28,"tBodyGyroJerk.std...Z",-0.971001691388889
"4217","SITTING",28,"tBodyAccMag.std..",-0.947782703333333
"4218","SITTING",28,"tGravityAccMag.std..",-0.947782703333333
"4219","SITTING",28,"tBodyAccJerkMag.std..",-0.970301646111111
"4220","SITTING",28,"tBodyGyroMag.std..",-0.951065984027778
"4221","SITTING",28,"tBodyGyroJerkMag.std..",-0.978441918333333
"4222","SITTING",28,"fBodyAcc.std...X",-0.984956708611111
"4223","SITTING",28,"fBodyAcc.std...Y",-0.939885478333333
"4224","SITTING",28,"fBodyAcc.std...Z",-0.9330454775
"4225","SITTING",28,"fBodyAccJerk.std...X",-0.977786782222222
"4226","SITTING",28,"fBodyAccJerk.std...Y",-0.96399042625
"4227","SITTING",28,"fBodyAccJerk.std...Z",-0.978327769444444
"4228","SITTING",28,"fBodyGyro.std...X",-0.98161514125
"4229","SITTING",28,"fBodyGyro.std...Y",-0.953207017222222
"4230","SITTING",28,"fBodyGyro.std...Z",-0.961561036111111
"4231","SITTING",28,"fBodyAccMag.std..",-0.952281424444444
"4232","SITTING",28,"fBodyBodyAccJerkMag.std..",-0.970823336388889
"4233","SITTING",28,"fBodyBodyGyroMag.std..",-0.953534292638889
"4234","SITTING",28,"fBodyBodyGyroJerkMag.std..",-0.97839537
"4235","SITTING",29,"tBodyAcc.mean...X",0.2771799775
"4236","SITTING",29,"tBodyAcc.mean...Y",-0.016630680375
"4237","SITTING",29,"tBodyAcc.mean...Z",-0.1104118192
"4238","SITTING",29,"tGravityAcc.mean...X",0.891563755166667
"4239","SITTING",29,"tGravityAcc.mean...Y",0.1556594569
"4240","SITTING",29,"tGravityAcc.mean...Z",0.286256063666667
"4241","SITTING",29,"tBodyAccJerk.mean...X",0.0745438102516667
"4242","SITTING",29,"tBodyAccJerk.mean...Y",0.00598531404666667
"4243","SITTING",29,"tBodyAccJerk.mean...Z",0.003167700952
"4244","SITTING",29,"tBodyGyro.mean...X",-0.0379271112333333
"4245","SITTING",29,"tBodyGyro.mean...Y",-0.0755797672133333
"4246","SITTING",29,"tBodyGyro.mean...Z",0.0580495969166667
"4247","SITTING",29,"tBodyGyroJerk.mean...X",-0.0953636995833333
"4248","SITTING",29,"tBodyGyroJerk.mean...Y",-0.040001843485
"4249","SITTING",29,"tBodyGyroJerk.mean...Z",-0.047000897695
"4250","SITTING",29,"tBodyAccMag.mean..",-0.978017021833333
"4251","SITTING",29,"tGravityAccMag.mean..",-0.978017021833333
"4252","SITTING",29,"tBodyAccJerkMag.mean..",-0.990719807666667
"4253","SITTING",29,"tBodyGyroMag.mean..",-0.962377332166667
"4254","SITTING",29,"tBodyGyroJerkMag.mean..",-0.995392308166667
"4255","SITTING",29,"fBodyAcc.mean...X",-0.991093963666667
